trial_index,start_time,end_time,TTP,ChosenPort,CorrectPort,outcome,LED,angle_offset,target_zone_size,mouseID,training/testing,day,session,dataset,session_dict,filter_profile
94,28619.344992,28632.856,2.8100159999994503,16,16,Success,OFF,0.0,150.0,FbR_M01569522,training,Day_4,2026-04-28T165257Z,training,training_sessions,last_40
67,20115.222496,20126.757984,3.037983999998687,12,12,Success,OFF,0.0,150.0,FbR_M01569522,training,Day_5,2026-04-29T153239Z,training,training_sessions,last_40
68,20127.757984,20143.670976,3.752992000001541,12,12,Success,OFF,0.0,150.0,FbR_M01569522,training,Day_5,2026-04-29T153239Z,training,training_sessions,last_40
69,20144.670976,20163.526976,5.00800000000163,-1,12,Miss,OFF,,150.0,FbR_M01569522,training,Day_5,2026-04-29T153239Z,training,training_sessions,last_40
70,20164.526976,20176.156992,2.98700800000006,11,12,Failure,OFF,-20.0,150.0,FbR_M01569522,training,Day_5,2026-04-29T153239Z,training,training_sessions,last_40
71,20177.156992,20186.76448,2.9954880000004778,12,12,Success,OFF,0.0,150.0,FbR_M01569522,training,Day_5,2026-04-29T153239Z,training,training_sessions,last_40
72,20187.76448,20199.54448,2.6244800000022224,12,12,Success,OFF,0.0,150.0,FbR_M01569522,training,Day_5,2026-04-29T153239Z,training,training_sessions,last_40
73,20200.54448,20212.905984,2.2880000000004657,12,12,Success,OFF,0.0,150.0,FbR_M01569522,training,Day_5,2026-04-29T153239Z,training,training_sessions,last_40
74,20213.905984,20235.074976,2.4569919999994454,12,12,Success,OFF,0.0,150.0,FbR_M01569522,training,Day_5,2026-04-29T153239Z,training,training_sessions,last_40
14,20688.258976,20707.644,4.013023999999859,12,12,Success,OFF,0.0,150.0,FbR_M01569522,training,Day_5,2026-04-29T155431Z,training,training_sessions,last_40
15,20708.644,20779.844,5.012000000002445,-1,12,Miss,OFF,,150.0,FbR_M01569522,training,Day_5,2026-04-29T155431Z,training,training_sessions,last_40
16,20780.844,20808.428,2.546016000000236,12,12,Success,OFF,0.0,150.0,FbR_M01569522,training,Day_5,2026-04-29T155431Z,training,training_sessions,last_40
17,20809.428,20829.068992,3.9880000000011933,12,12,Success,OFF,0.0,150.0,FbR_M01569522,training,Day_5,2026-04-29T155431Z,training,training_sessions,last_40
18,20830.068992,20846.446976,2.56499199999962,12,12,Success,OFF,0.0,150.0,FbR_M01569522,training,Day_5,2026-04-29T155431Z,training,training_sessions,last_40
19,20847.446976,20864.05248,2.3714879999970435,12,12,Success,OFF,0.0,150.0,FbR_M01569522,training,Day_5,2026-04-29T155431Z,training,training_sessions,last_40
20,20865.05248,20875.590976,3.2609919999995327,12,12,Success,OFF,0.0,150.0,FbR_M01569522,training,Day_5,2026-04-29T155431Z,training,training_sessions,last_40
21,20876.590976,20895.869984,2.7899839999990945,12,12,Success,OFF,0.0,150.0,FbR_M01569522,training,Day_5,2026-04-29T155431Z,training,training_sessions,last_40
22,20896.869984,20910.412992,3.632000000001426,12,12,Success,OFF,0.0,150.0,FbR_M01569522,training,Day_5,2026-04-29T155431Z,training,training_sessions,last_40
23,20911.412992,20923.451488,3.2685119999987364,12,12,Success,OFF,0.0,150.0,FbR_M01569522,training,Day_5,2026-04-29T155431Z,training,training_sessions,last_40
24,20924.451488,20935.032,2.951999999997497,12,12,Success,OFF,0.0,150.0,FbR_M01569522,training,Day_5,2026-04-29T155431Z,training,training_sessions,last_40
25,20936.032,20961.084992,2.4049919999997655,12,12,Success,OFF,0.0,150.0,FbR_M01569522,training,Day_5,2026-04-29T155431Z,training,training_sessions,last_40
26,20962.084992,20986.658976,2.978975999998511,12,12,Success,OFF,0.0,150.0,FbR_M01569522,training,Day_5,2026-04-29T155431Z,training,training_sessions,last_40
27,20987.658976,20995.906496,1.7245120000006864,12,12,Success,OFF,0.0,150.0,FbR_M01569522,training,Day_5,2026-04-29T155431Z,training,training_sessions,last_40
28,20996.906496,21015.648992,5.01801599999817,-1,12,Miss,OFF,,150.0,FbR_M01569522,training,Day_5,2026-04-29T155431Z,training,training_sessions,last_40
29,21016.648992,21029.0,2.1199999999989814,12,12,Success,OFF,0.0,150.0,FbR_M01569522,training,Day_5,2026-04-29T155431Z,training,training_sessions,last_40
30,21030.0,21049.922976,4.244000000002416,12,12,Success,OFF,0.0,150.0,FbR_M01569522,training,Day_5,2026-04-29T155431Z,training,training_sessions,last_40
31,21050.922976,21066.445984,5.01600000000326,-1,12,Miss,OFF,,150.0,FbR_M01569522,training,Day_5,2026-04-29T155431Z,training,training_sessions,last_40
32,21067.445984,21077.21648,2.5364799999988463,12,12,Success,OFF,0.0,150.0,FbR_M01569522,training,Day_5,2026-04-29T155431Z,training,training_sessions,last_40
33,21078.21648,21095.326976,2.4469759999992675,12,12,Success,OFF,0.0,150.0,FbR_M01569522,training,Day_5,2026-04-29T155431Z,training,training_sessions,last_40
34,21096.326976,21107.482976,2.8529920000000857,12,12,Success,OFF,0.0,150.0,FbR_M01569522,training,Day_5,2026-04-29T155431Z,training,training_sessions,last_40
35,21108.482976,21119.439488,1.9594880000004196,12,12,Success,OFF,0.0,150.0,FbR_M01569522,training,Day_5,2026-04-29T155431Z,training,training_sessions,last_40
36,21120.439488,21137.304992,2.975008000001253,12,12,Success,OFF,0.0,150.0,FbR_M01569522,training,Day_5,2026-04-29T155431Z,training,training_sessions,last_40
37,21138.304992,21153.272992,2.343007999999827,12,12,Success,OFF,0.0,150.0,FbR_M01569522,training,Day_5,2026-04-29T155431Z,training,training_sessions,last_40
38,21154.272992,21173.697984,5.0179839999982505,-1,12,Miss,OFF,,150.0,FbR_M01569522,training,Day_5,2026-04-29T155431Z,training,training_sessions,last_40
39,21174.697984,21186.12,2.687999999998283,12,12,Success,OFF,0.0,150.0,FbR_M01569522,training,Day_5,2026-04-29T155431Z,training,training_sessions,last_40
40,21187.12,21197.665984,3.2369919999982812,12,12,Success,OFF,0.0,150.0,FbR_M01569522,training,Day_5,2026-04-29T155431Z,training,training_sessions,last_40
41,21198.665984,21218.600992,5.020000000000437,-1,12,Miss,OFF,,150.0,FbR_M01569522,training,Day_5,2026-04-29T155431Z,training,training_sessions,last_40
42,21219.600992,21233.157504,3.378527999997459,12,12,Success,OFF,0.0,150.0,FbR_M01569522,training,Day_5,2026-04-29T155431Z,training,training_sessions,last_40
43,21234.157504,21252.621984,3.5889920000008715,12,12,Success,OFF,0.0,150.0,FbR_M01569522,training,Day_5,2026-04-29T155431Z,training,training_sessions,last_40
44,21253.621984,21261.516,2.037024000001111,12,12,Success,OFF,0.0,150.0,FbR_M01569522,training,Day_5,2026-04-29T155431Z,training,training_sessions,last_40
45,21262.516,21280.872,2.8900160000011965,12,12,Success,OFF,0.0,150.0,FbR_M01569522,training,Day_5,2026-04-29T155431Z,training,training_sessions,last_40
35,23461.22,23470.713504,3.4105280000003404,14,14,Success,OFF,0.0,150.0,FLR_M01569521,training,Day_1,2026-04-23T160907Z,training,training_sessions,last_40
36,23471.713504,23484.715488,5.014496000003419,-1,14,Miss,OFF,,150.0,FLR_M01569521,training,Day_1,2026-04-23T160907Z,training,training_sessions,last_40
37,23485.715488,23499.814976,5.01299199999994,-1,14,Miss,OFF,,150.0,FLR_M01569521,training,Day_1,2026-04-23T160907Z,training,training_sessions,last_40
38,23500.814976,23533.014976,5.01299199999994,-1,14,Miss,OFF,,150.0,FLR_M01569521,training,Day_1,2026-04-23T160907Z,training,training_sessions,last_40
39,23534.014976,23542.616,2.966016000002128,14,14,Success,OFF,0.0,150.0,FLR_M01569521,training,Day_1,2026-04-23T160907Z,training,training_sessions,last_40
40,23543.616,23556.76848,5.017503999999462,-1,14,Miss,OFF,,150.0,FLR_M01569521,training,Day_1,2026-04-23T160907Z,training,training_sessions,last_40
41,23557.76848,23567.48448,4.631487999999081,14,14,Success,OFF,0.0,150.0,FLR_M01569521,training,Day_1,2026-04-23T160907Z,training,training_sessions,last_40
42,23568.48448,23591.568992,3.8670080000010785,14,14,Success,OFF,0.0,150.0,FLR_M01569521,training,Day_1,2026-04-23T160907Z,training,training_sessions,last_40
43,23592.568992,23611.12,3.867999999998574,14,14,Success,OFF,0.0,150.0,FLR_M01569521,training,Day_1,2026-04-23T160907Z,training,training_sessions,last_40
44,23612.12,23624.113984,4.760991999999533,13,14,Failure,OFF,-20.0,150.0,FLR_M01569521,training,Day_1,2026-04-23T160907Z,training,training_sessions,last_40
45,23625.113984,23640.717984,5.016992000000755,-1,14,Miss,OFF,,150.0,FLR_M01569521,training,Day_1,2026-04-23T160907Z,training,training_sessions,last_40
46,23641.717984,23656.12,5.020000000000437,-1,14,Miss,OFF,,150.0,FLR_M01569521,training,Day_1,2026-04-23T160907Z,training,training_sessions,last_40
47,23657.12,23722.367488,5.017503999999462,-1,14,Miss,OFF,,150.0,FLR_M01569521,training,Day_1,2026-04-23T160907Z,training,training_sessions,last_40
48,23723.367488,23757.420992,5.020000000000437,-1,14,Miss,OFF,,150.0,FLR_M01569521,training,Day_1,2026-04-23T160907Z,training,training_sessions,last_40
49,23758.420992,23767.390976,3.5409919999983686,14,14,Success,OFF,0.0,150.0,FLR_M01569521,training,Day_1,2026-04-23T160907Z,training,training_sessions,last_40
50,23768.390976,23785.346496,3.495519999996759,14,14,Success,OFF,0.0,150.0,FLR_M01569521,training,Day_1,2026-04-23T160907Z,training,training_sessions,last_40
51,23786.346496,23818.806976,1.9549760000008973,14,14,Success,OFF,0.0,150.0,FLR_M01569521,training,Day_1,2026-04-23T160907Z,training,training_sessions,last_40
52,23819.806976,23969.92,5.021023999997851,-1,14,Miss,OFF,,150.0,FLR_M01569521,training,Day_1,2026-04-23T160907Z,training,training_sessions,last_40
53,23970.92,24008.96848,5.018496000000596,-1,14,Miss,OFF,,150.0,FLR_M01569521,training,Day_1,2026-04-23T160907Z,training,training_sessions,last_40
54,24009.96848,24031.766496,5.017503999999462,-1,14,Miss,OFF,,150.0,FLR_M01569521,training,Day_1,2026-04-23T160907Z,training,training_sessions,last_40
55,24032.766496,24054.372,5.022015999998985,-1,14,Miss,OFF,,150.0,FLR_M01569521,training,Day_1,2026-04-23T160907Z,training,training_sessions,last_40
56,24055.372,24097.956,3.4550079999971786,4,14,Failure,OFF,160.0,150.0,FLR_M01569521,training,Day_1,2026-04-23T160907Z,training,training_sessions,last_40
57,24098.956,24110.716992,5.018016000001808,-1,14,Miss,OFF,,150.0,FLR_M01569521,training,Day_1,2026-04-23T160907Z,training,training_sessions,last_40
58,24111.716992,24121.815488,5.014495999999781,-1,14,Miss,OFF,,150.0,FLR_M01569521,training,Day_1,2026-04-23T160907Z,training,training_sessions,last_40
59,24122.815488,24174.361984,3.9110079999991285,14,14,Success,OFF,0.0,150.0,FLR_M01569521,training,Day_1,2026-04-23T160907Z,training,training_sessions,last_40
60,24175.361984,24190.376992,4.5260159999997995,14,14,Success,OFF,0.0,150.0,FLR_M01569521,training,Day_1,2026-04-23T160907Z,training,training_sessions,last_40
61,24191.376992,24210.460992,2.360000000000582,14,14,Success,OFF,0.0,150.0,FLR_M01569521,training,Day_1,2026-04-23T160907Z,training,training_sessions,last_40
62,24211.460992,24221.714976,4.713983999998163,14,14,Success,OFF,0.0,150.0,FLR_M01569521,training,Day_1,2026-04-23T160907Z,training,training_sessions,last_40
63,24222.714976,24232.312,3.010016000000178,14,14,Success,OFF,0.0,150.0,FLR_M01569521,training,Day_1,2026-04-23T160907Z,training,training_sessions,last_40
64,24233.312,24244.766976,5.0179839999982505,-1,14,Miss,OFF,,150.0,FLR_M01569521,training,Day_1,2026-04-23T160907Z,training,training_sessions,last_40
65,24245.766976,24267.919488,5.019487999998091,-1,14,Miss,OFF,,150.0,FLR_M01569521,training,Day_1,2026-04-23T160907Z,training,training_sessions,last_40
66,24268.919488,24289.32,5.020000000000437,-1,14,Miss,OFF,,150.0,FLR_M01569521,training,Day_1,2026-04-23T160907Z,training,training_sessions,last_40
67,24290.32,24297.870496,2.4715199999991455,14,14,Success,OFF,0.0,150.0,FLR_M01569521,training,Day_1,2026-04-23T160907Z,training,training_sessions,last_40
68,24298.870496,24317.148992,2.8500160000003234,14,14,Success,OFF,0.0,150.0,FLR_M01569521,training,Day_1,2026-04-23T160907Z,training,training_sessions,last_40
69,24318.148992,24337.269984,5.020000000000437,-1,14,Miss,OFF,,150.0,FLR_M01569521,training,Day_1,2026-04-23T160907Z,training,training_sessions,last_40
70,24338.269984,24369.387488,1.6365120000009483,4,14,Failure,OFF,160.0,150.0,FLR_M01569521,training,Day_1,2026-04-23T160907Z,training,training_sessions,last_40
71,24370.387488,24386.676,4.177024000000529,7,14,Failure,OFF,-140.0,150.0,FLR_M01569521,training,Day_1,2026-04-23T160907Z,training,training_sessions,last_40
72,24387.676,24399.009504,1.8605120000029274,4,14,Failure,OFF,160.0,150.0,FLR_M01569521,training,Day_1,2026-04-23T160907Z,training,training_sessions,last_40
73,24400.009504,24452.617504,5.018528000000515,-1,14,Miss,OFF,,150.0,FLR_M01569521,training,Day_1,2026-04-23T160907Z,training,training_sessions,last_40
74,24453.617504,24467.562976,5.013984000001074,-1,14,Miss,OFF,,150.0,FLR_M01569521,training,Day_1,2026-04-23T160907Z,training,training_sessions,last_40
34,21654.92848,21665.486976,3.3480000000017753,8,8,Success,OFF,0.0,150.0,FLR_M01569521,training,Day_2,2026-04-25T190915Z,training,training_sessions,last_40
35,21666.486976,21681.884992,4.396991999998136,8,8,Success,OFF,0.0,150.0,FLR_M01569521,training,Day_2,2026-04-25T190915Z,training,training_sessions,last_40
36,21682.884992,21696.128992,3.4900160000033793,8,8,Success,OFF,0.0,150.0,FLR_M01569521,training,Day_2,2026-04-25T190915Z,training,training_sessions,last_40
37,21697.128992,21727.728992,3.791008000000147,8,8,Success,OFF,0.0,150.0,FLR_M01569521,training,Day_2,2026-04-25T190915Z,training,training_sessions,last_40
38,21728.728992,21739.832992,3.395007999999507,8,8,Success,OFF,0.0,150.0,FLR_M01569521,training,Day_2,2026-04-25T190915Z,training,training_sessions,last_40
39,21740.832992,21756.789984,2.451999999997497,8,8,Success,OFF,0.0,150.0,FLR_M01569521,training,Day_2,2026-04-25T190915Z,training,training_sessions,last_40
40,21757.789984,21804.932992,4.295007999997324,8,8,Success,OFF,0.0,150.0,FLR_M01569521,training,Day_2,2026-04-25T190915Z,training,training_sessions,last_40
41,21805.932992,21817.175488,2.8375039999991714,8,8,Success,OFF,0.0,150.0,FLR_M01569521,training,Day_2,2026-04-25T190915Z,training,training_sessions,last_40
42,21818.175488,21833.871488,2.983488000001671,8,8,Success,OFF,0.0,150.0,FLR_M01569521,training,Day_2,2026-04-25T190915Z,training,training_sessions,last_40
43,21834.871488,21858.936,2.699008000003232,8,8,Success,OFF,0.0,150.0,FLR_M01569521,training,Day_2,2026-04-25T190915Z,training,training_sessions,last_40
44,21859.936,21886.82448,3.2375040000006265,8,8,Success,OFF,0.0,150.0,FLR_M01569521,training,Day_2,2026-04-25T190915Z,training,training_sessions,last_40
45,21887.82448,21900.796992,5.008991999999125,-1,8,Miss,OFF,,150.0,FLR_M01569521,training,Day_2,2026-04-25T190915Z,training,training_sessions,last_40
46,21901.796992,21911.417984,3.6270079999994778,8,8,Success,OFF,0.0,150.0,FLR_M01569521,training,Day_2,2026-04-25T190915Z,training,training_sessions,last_40
47,21912.417984,21926.1,2.161023999997269,8,8,Success,OFF,0.0,150.0,FLR_M01569521,training,Day_2,2026-04-25T190915Z,training,training_sessions,last_40
48,21927.1,21953.053504,3.0655039999983273,8,8,Success,OFF,0.0,150.0,FLR_M01569521,training,Day_2,2026-04-25T190915Z,training,training_sessions,last_40
49,21954.053504,21966.459488,4.322496000000683,8,8,Success,OFF,0.0,150.0,FLR_M01569521,training,Day_2,2026-04-25T190915Z,training,training_sessions,last_40
50,21967.459488,21977.034976,2.44800000000032,8,8,Success,OFF,0.0,150.0,FLR_M01569521,training,Day_2,2026-04-25T190915Z,training,training_sessions,last_40
51,21978.034976,21996.720992,3.383007999997062,8,8,Success,OFF,0.0,150.0,FLR_M01569521,training,Day_2,2026-04-25T190915Z,training,training_sessions,last_40
52,21997.720992,22009.837984,3.7499840000018594,8,8,Success,OFF,0.0,150.0,FLR_M01569521,training,Day_2,2026-04-25T190915Z,training,training_sessions,last_40
53,22010.837984,22104.901984,3.0150079999984882,8,8,Success,OFF,0.0,150.0,FLR_M01569521,training,Day_2,2026-04-25T190915Z,training,training_sessions,last_40
54,22105.901984,22121.656992,5.020000000000437,-1,8,Miss,OFF,,150.0,FLR_M01569521,training,Day_2,2026-04-25T190915Z,training,training_sessions,last_40
55,22122.656992,22135.777504,4.189504000001762,8,8,Success,OFF,0.0,150.0,FLR_M01569521,training,Day_2,2026-04-25T190915Z,training,training_sessions,last_40
56,22136.777504,22188.196,5.007008000000496,-1,8,Miss,OFF,,150.0,FLR_M01569521,training,Day_2,2026-04-25T190915Z,training,training_sessions,last_40
57,22189.196,22245.045984,2.708991999999853,8,8,Success,OFF,0.0,150.0,FLR_M01569521,training,Day_2,2026-04-25T190915Z,training,training_sessions,last_40
58,22246.045984,22256.485984,3.299007999998139,8,8,Success,OFF,0.0,150.0,FLR_M01569521,training,Day_2,2026-04-25T190915Z,training,training_sessions,last_40
59,22257.485984,22279.463488,3.876512000002549,8,8,Success,OFF,0.0,150.0,FLR_M01569521,training,Day_2,2026-04-25T190915Z,training,training_sessions,last_40
60,22280.463488,22288.962976,2.775999999998021,8,8,Success,OFF,0.0,150.0,FLR_M01569521,training,Day_2,2026-04-25T190915Z,training,training_sessions,last_40
61,22289.962976,22324.754496,3.3144960000026913,8,8,Success,OFF,0.0,150.0,FLR_M01569521,training,Day_2,2026-04-25T190915Z,training,training_sessions,last_40
62,22325.754496,22350.662496,4.425504000002547,8,8,Success,OFF,0.0,150.0,FLR_M01569521,training,Day_2,2026-04-25T190915Z,training,training_sessions,last_40
63,22351.662496,22364.009984,3.8729920000005222,8,8,Success,OFF,0.0,150.0,FLR_M01569521,training,Day_2,2026-04-25T190915Z,training,training_sessions,last_40
64,22365.009984,22385.585984,2.0979839999999967,8,8,Success,OFF,0.0,150.0,FLR_M01569521,training,Day_2,2026-04-25T190915Z,training,training_sessions,last_40
65,22386.585984,22402.50848,5.020479999999225,-1,8,Miss,OFF,,150.0,FLR_M01569521,training,Day_2,2026-04-25T190915Z,training,training_sessions,last_40
66,22403.50848,22412.623488,3.1365120000009483,8,8,Success,OFF,0.0,150.0,FLR_M01569521,training,Day_2,2026-04-25T190915Z,training,training_sessions,last_40
67,22413.623488,22425.972,3.6330240000024787,8,8,Success,OFF,0.0,150.0,FLR_M01569521,training,Day_2,2026-04-25T190915Z,training,training_sessions,last_40
68,22426.972,22443.958976,5.021984000002703,-1,8,Miss,OFF,,150.0,FLR_M01569521,training,Day_2,2026-04-25T190915Z,training,training_sessions,last_40
69,22444.958976,22471.26,5.023008000000118,-1,8,Miss,OFF,,150.0,FLR_M01569521,training,Day_2,2026-04-25T190915Z,training,training_sessions,last_40
70,22472.26,22482.868,2.330015999999887,8,8,Success,OFF,0.0,150.0,FLR_M01569521,training,Day_2,2026-04-25T190915Z,training,training_sessions,last_40
71,22483.868,22494.364992,4.478015999997297,8,8,Success,OFF,0.0,150.0,FLR_M01569521,training,Day_2,2026-04-25T190915Z,training,training_sessions,last_40
72,22495.364992,22514.41248,5.025503999997454,-1,8,Miss,OFF,,150.0,FLR_M01569521,training,Day_2,2026-04-25T190915Z,training,training_sessions,last_40
73,22515.41248,22528.222976,4.985984000002645,8,8,Success,OFF,0.0,150.0,FLR_M01569521,training,Day_2,2026-04-25T190915Z,training,training_sessions,last_40
29,13094.188,13121.135488,4.335488000000623,16,16,Success,OFF,0.0,150.0,FLR_M01569521,training,Day_3,2026-04-28T124547Z,training,training_sessions,last_40
30,13122.135488,13139.842976,4.0449919999991835,16,16,Success,OFF,0.0,150.0,FLR_M01569521,training,Day_3,2026-04-28T124547Z,training,training_sessions,last_40
31,13140.842976,13166.621984,3.4230079999997542,16,16,Success,OFF,0.0,150.0,FLR_M01569521,training,Day_3,2026-04-28T124547Z,training,training_sessions,last_40
32,13167.621984,13183.750976,3.4529919999986305,16,16,Success,OFF,0.0,150.0,FLR_M01569521,training,Day_3,2026-04-28T124547Z,training,training_sessions,last_40
33,13184.750976,13217.354976,2.5049920000001293,16,16,Success,OFF,0.0,150.0,FLR_M01569521,training,Day_3,2026-04-28T124547Z,training,training_sessions,last_40
34,13218.354976,13235.826976,3.3800000000010186,16,16,Success,OFF,0.0,150.0,FLR_M01569521,training,Day_3,2026-04-28T124547Z,training,training_sessions,last_40
35,13236.826976,13271.26,5.011007999999492,-1,16,Miss,OFF,,150.0,FLR_M01569521,training,Day_3,2026-04-28T124547Z,training,training_sessions,last_40
36,13272.26,13285.712992,5.015008000000307,-1,16,Miss,OFF,,150.0,FLR_M01569521,training,Day_3,2026-04-28T124547Z,training,training_sessions,last_40
37,13286.712992,13334.72,2.7230079999990267,16,16,Success,OFF,0.0,150.0,FLR_M01569521,training,Day_3,2026-04-28T124547Z,training,training_sessions,last_40
38,13335.72,13348.317984,1.7199999999993452,16,16,Success,OFF,0.0,150.0,FLR_M01569521,training,Day_3,2026-04-28T124547Z,training,training_sessions,last_40
39,13349.317984,13368.921504,4.123519999999189,16,16,Success,OFF,0.0,150.0,FLR_M01569521,training,Day_3,2026-04-28T124547Z,training,training_sessions,last_40
40,13369.921504,13387.631488,4.1285120000011375,16,16,Success,OFF,0.0,150.0,FLR_M01569521,training,Day_3,2026-04-28T124547Z,training,training_sessions,last_40
41,13388.631488,13408.32448,3.376479999998992,16,16,Success,OFF,0.0,150.0,FLR_M01569521,training,Day_3,2026-04-28T124547Z,training,training_sessions,last_40
42,13409.32448,13424.068,2.3170239999999467,16,16,Success,OFF,0.0,150.0,FLR_M01569521,training,Day_3,2026-04-28T124547Z,training,training_sessions,last_40
43,13425.068,13436.430976,2.832991999999649,16,16,Success,OFF,0.0,150.0,FLR_M01569521,training,Day_3,2026-04-28T124547Z,training,training_sessions,last_40
44,13437.430976,13460.107488,2.554495999998835,16,16,Success,OFF,0.0,150.0,FLR_M01569521,training,Day_3,2026-04-28T124547Z,training,training_sessions,last_40
45,13461.107488,13474.676992,2.1300160000009782,16,16,Success,OFF,0.0,150.0,FLR_M01569521,training,Day_3,2026-04-28T124547Z,training,training_sessions,last_40
46,13475.676992,13494.158976,5.010976000001392,-1,16,Miss,OFF,,150.0,FLR_M01569521,training,Day_3,2026-04-28T124547Z,training,training_sessions,last_40
47,13495.158976,13511.921984,2.5739840000005643,16,16,Success,OFF,0.0,150.0,FLR_M01569521,training,Day_3,2026-04-28T124547Z,training,training_sessions,last_40
48,13512.921984,13530.822976,3.4239999999990687,16,16,Success,OFF,0.0,150.0,FLR_M01569521,training,Day_3,2026-04-28T124547Z,training,training_sessions,last_40
49,13531.822976,13583.084992,3.9380160000000615,17,16,Failure,OFF,20.0,150.0,FLR_M01569521,training,Day_3,2026-04-28T124547Z,training,training_sessions,last_40
50,13584.084992,13639.909504,5.012511999999333,-1,16,Miss,OFF,,150.0,FLR_M01569521,training,Day_3,2026-04-28T124547Z,training,training_sessions,last_40
51,13640.909504,13652.962976,5.014976000000388,-1,16,Miss,OFF,,150.0,FLR_M01569521,training,Day_3,2026-04-28T124547Z,training,training_sessions,last_40
52,13653.962976,13661.666976,1.6189759999997477,16,16,Success,OFF,0.0,150.0,FLR_M01569521,training,Day_3,2026-04-28T124547Z,training,training_sessions,last_40
53,13662.666976,13689.16,5.013023999999859,-1,16,Miss,OFF,,150.0,FLR_M01569521,training,Day_3,2026-04-28T124547Z,training,training_sessions,last_40
54,13690.16,13700.758496,5.011520000000019,-1,16,Miss,OFF,,150.0,FLR_M01569521,training,Day_3,2026-04-28T124547Z,training,training_sessions,last_40
55,13701.758496,13713.661984,4.213983999999982,16,16,Success,OFF,0.0,150.0,FLR_M01569521,training,Day_3,2026-04-28T124547Z,training,training_sessions,last_40
56,13714.661984,13790.074496,4.028511999998955,16,16,Success,OFF,0.0,150.0,FLR_M01569521,training,Day_3,2026-04-28T124547Z,training,training_sessions,last_40
57,13791.074496,13820.685984,3.7379839999994147,16,16,Success,OFF,0.0,150.0,FLR_M01569521,training,Day_3,2026-04-28T124547Z,training,training_sessions,last_40
58,13821.685984,13837.546496,2.8005120000016177,16,16,Success,OFF,0.0,150.0,FLR_M01569521,training,Day_3,2026-04-28T124547Z,training,training_sessions,last_40
59,13838.546496,13893.559488,5.0135040000004665,-1,16,Miss,OFF,,150.0,FLR_M01569521,training,Day_3,2026-04-28T124547Z,training,training_sessions,last_40
60,13894.559488,13932.811488,5.015487999999095,-1,16,Miss,OFF,,150.0,FLR_M01569521,training,Day_3,2026-04-28T124547Z,training,training_sessions,last_40
61,13933.811488,13945.457984,5.012000000000626,-1,16,Miss,OFF,,150.0,FLR_M01569521,training,Day_3,2026-04-28T124547Z,training,training_sessions,last_40
62,13946.457984,13960.177984,2.3299839999999676,16,16,Success,OFF,0.0,150.0,FLR_M01569521,training,Day_3,2026-04-28T124547Z,training,training_sessions,last_40
63,13961.177984,13990.418976,3.02099200000157,16,16,Success,OFF,0.0,150.0,FLR_M01569521,training,Day_3,2026-04-28T124547Z,training,training_sessions,last_40
64,13991.418976,14007.484,3.738016000001153,16,16,Success,OFF,0.0,150.0,FLR_M01569521,training,Day_3,2026-04-28T124547Z,training,training_sessions,last_40
65,14008.484,14019.493984,2.7960000000002765,16,16,Success,OFF,0.0,150.0,FLR_M01569521,training,Day_3,2026-04-28T124547Z,training,training_sessions,last_40
66,14020.493984,14158.024992,2.6289919999999256,17,16,Failure,OFF,20.0,150.0,FLR_M01569521,training,Day_3,2026-04-28T124547Z,training,training_sessions,last_40
67,14159.024992,14243.26,5.013023999999859,-1,16,Miss,OFF,,150.0,FLR_M01569521,training,Day_3,2026-04-28T124547Z,training,training_sessions,last_40
68,14244.26,14304.160992,5.011999999998807,-1,16,Miss,OFF,,150.0,FLR_M01569521,training,Day_3,2026-04-28T124547Z,training,training_sessions,last_40
92,23437.729984,23447.641504,3.2285119999978633,17,17,Success,OFF,0.0,150.0,FLR_M01569521,training,Day_4,2026-04-29T161826Z,training,training_sessions,last_40
93,23448.641504,23458.614976,3.049984000001132,17,17,Success,OFF,0.0,150.0,FLR_M01569521,training,Day_4,2026-04-29T161826Z,training,training_sessions,last_40
94,23459.614976,23470.38,2.418015999999625,17,17,Success,OFF,0.0,150.0,FLR_M01569521,training,Day_4,2026-04-29T161826Z,training,training_sessions,last_40
95,23471.38,23492.741984,2.5809919999992417,17,17,Success,OFF,0.0,150.0,FLR_M01569521,training,Day_4,2026-04-29T161826Z,training,training_sessions,last_40
96,23493.741984,23517.016992,4.704991999999038,17,17,Success,OFF,0.0,150.0,FLR_M01569521,training,Day_4,2026-04-29T161826Z,training,training_sessions,last_40
97,23518.016992,23532.108992,3.0969920000025013,17,17,Success,OFF,0.0,150.0,FLR_M01569521,training,Day_4,2026-04-29T161826Z,training,training_sessions,last_40
98,23533.108992,23543.944,2.9320000000006985,17,17,Success,OFF,0.0,150.0,FLR_M01569521,training,Day_4,2026-04-29T161826Z,training,training_sessions,last_40
99,23544.944,23560.652992,3.9910080000008747,17,17,Success,OFF,0.0,150.0,FLR_M01569521,training,Day_4,2026-04-29T161826Z,training,training_sessions,last_40
100,23561.652992,23574.056,3.3440000000009604,17,17,Success,OFF,0.0,150.0,FLR_M01569521,training,Day_4,2026-04-29T161826Z,training,training_sessions,last_40
101,23575.056,23589.409984,4.89600000000064,17,17,Success,OFF,0.0,150.0,FLR_M01569521,training,Day_4,2026-04-29T161826Z,training,training_sessions,last_40
102,23590.409984,23600.720992,3.1100159999987227,17,17,Success,OFF,0.0,150.0,FLR_M01569521,training,Day_4,2026-04-29T161826Z,training,training_sessions,last_40
