trial_index,start_time,end_time,TTP,ChosenPort,CorrectPort,outcome,LED,angle_offset,target_zone_size,mouseID,training/testing,day,session,dataset,session_dict,filter_profile
69,23962.820992,24015.518976,5.004000000000815,-1,7,Miss,OFF,,150.0,FbR_M01569522,training,Day_1,2026-04-21T155201Z,training,training_sessions,last_25
74,26811.506976,26818.833504,1.6225279999998747,14,14,Success,OFF,0.0,150.0,FbR_M01569522,training,Day_2,2026-04-23T165237Z,training,training_sessions,last_25
75,26819.833504,26848.072,2.3630080000002636,14,14,Success,OFF,0.0,150.0,FbR_M01569522,training,Day_2,2026-04-23T165237Z,training,training_sessions,last_25
76,26849.072,26878.404992,3.54399999999805,14,14,Success,OFF,0.0,150.0,FbR_M01569522,training,Day_2,2026-04-23T165237Z,training,training_sessions,last_25
77,26879.404992,26891.549984,1.9889920000023267,14,14,Success,OFF,0.0,150.0,FbR_M01569522,training,Day_2,2026-04-23T165237Z,training,training_sessions,last_25
78,26892.549984,26909.788,3.5280000000020664,14,14,Success,OFF,0.0,150.0,FbR_M01569522,training,Day_2,2026-04-23T165237Z,training,training_sessions,last_25
79,26910.788,26919.310976,2.1480000000010477,14,14,Success,OFF,0.0,150.0,FbR_M01569522,training,Day_2,2026-04-23T165237Z,training,training_sessions,last_25
80,26920.310976,26931.133504,2.271520000002056,14,14,Success,OFF,0.0,150.0,FbR_M01569522,training,Day_2,2026-04-23T165237Z,training,training_sessions,last_25
81,26932.133504,26939.82,1.8590079999994487,14,14,Success,OFF,0.0,150.0,FbR_M01569522,training,Day_2,2026-04-23T165237Z,training,training_sessions,last_25
82,26940.82,26948.756992,1.6470079999999143,14,14,Success,OFF,0.0,150.0,FbR_M01569522,training,Day_2,2026-04-23T165237Z,training,training_sessions,last_25
83,26949.756992,26959.471488,1.962496000000101,14,14,Success,OFF,0.0,150.0,FbR_M01569522,training,Day_2,2026-04-23T165237Z,training,training_sessions,last_25
84,26960.471488,26970.578976,2.5679999999993015,14,14,Success,OFF,0.0,150.0,FbR_M01569522,training,Day_2,2026-04-23T165237Z,training,training_sessions,last_25
85,26971.578976,26990.588,3.6790079999991576,14,14,Success,OFF,0.0,150.0,FbR_M01569522,training,Day_2,2026-04-23T165237Z,training,training_sessions,last_25
86,26991.588,27002.537504,4.1285119999993185,14,14,Success,OFF,0.0,150.0,FbR_M01569522,training,Day_2,2026-04-23T165237Z,training,training_sessions,last_25
87,27003.537504,27014.030496,5.0195199999980105,-1,14,Miss,OFF,,150.0,FbR_M01569522,training,Day_2,2026-04-23T165237Z,training,training_sessions,last_25
88,27015.030496,27032.482976,5.022976000000199,-1,14,Miss,OFF,,150.0,FbR_M01569522,training,Day_2,2026-04-23T165237Z,training,training_sessions,last_25
89,27033.482976,27041.908992,2.2980160000006435,14,14,Success,OFF,0.0,150.0,FbR_M01569522,training,Day_2,2026-04-23T165237Z,training,training_sessions,last_25
90,27042.908992,27051.413984,3.0550079999993613,14,14,Success,OFF,0.0,150.0,FbR_M01569522,training,Day_2,2026-04-23T165237Z,training,training_sessions,last_25
91,27052.413984,27063.362976,3.903999999998632,14,14,Success,OFF,0.0,150.0,FbR_M01569522,training,Day_2,2026-04-23T165237Z,training,training_sessions,last_25
92,27064.362976,27096.18,5.021024000001489,-1,14,Miss,OFF,,150.0,FbR_M01569522,training,Day_2,2026-04-23T165237Z,training,training_sessions,last_25
93,27097.18,27107.280992,5.020000000000437,-1,14,Miss,OFF,,150.0,FbR_M01569522,training,Day_2,2026-04-23T165237Z,training,training_sessions,last_25
94,27108.280992,27160.030496,5.020511999999144,-1,14,Miss,OFF,,150.0,FbR_M01569522,training,Day_2,2026-04-23T165237Z,training,training_sessions,last_25
95,27161.030496,27192.164,4.205023999998957,14,14,Success,OFF,0.0,150.0,FbR_M01569522,training,Day_2,2026-04-23T165237Z,training,training_sessions,last_25
96,27193.164,27215.306496,4.046496000002662,14,14,Success,OFF,0.0,150.0,FbR_M01569522,training,Day_2,2026-04-23T165237Z,training,training_sessions,last_25
97,27216.306496,27238.18,5.020000000000437,-1,14,Miss,OFF,,150.0,FbR_M01569522,training,Day_2,2026-04-23T165237Z,training,training_sessions,last_25
98,27239.18,27255.401984,2.6430079999990994,14,14,Success,OFF,0.0,150.0,FbR_M01569522,training,Day_2,2026-04-23T165237Z,training,training_sessions,last_25
47,19239.179232,19251.076,2.3780160000023898,3,2,Failure,OFF,20.0,150.0,FbR_M01569522,training,Day_3,2026-04-25T182521Z,training,training_sessions,last_25
48,19252.076,19268.660992,5.01299199999994,-1,2,Miss,OFF,,150.0,FbR_M01569522,training,Day_3,2026-04-25T182521Z,training,training_sessions,last_25
49,19269.660992,19279.917088,1.9680959999968763,2,2,Success,OFF,0.0,150.0,FbR_M01569522,training,Day_3,2026-04-25T182521Z,training,training_sessions,last_25
50,19280.917088,19297.764352,3.6663679999983287,2,2,Success,OFF,0.0,150.0,FbR_M01569522,training,Day_3,2026-04-25T182521Z,training,training_sessions,last_25
51,19298.764352,19312.356992,5.008991999999125,-1,2,Miss,OFF,,150.0,FbR_M01569522,training,Day_3,2026-04-25T182521Z,training,training_sessions,last_25
52,19313.356992,19321.855296,2.8072960000026796,2,2,Success,OFF,0.0,150.0,FbR_M01569522,training,Day_3,2026-04-25T182521Z,training,training_sessions,last_25
53,19322.855296,19334.50416,2.504160000000411,2,2,Success,OFF,0.0,150.0,FbR_M01569522,training,Day_3,2026-04-25T182521Z,training,training_sessions,last_25
54,19335.50416,19344.98,2.279999999998836,4,2,Failure,OFF,40.0,150.0,FbR_M01569522,training,Day_3,2026-04-25T182521Z,training,training_sessions,last_25
55,19345.98,19357.172736,2.8747519999997166,2,2,Success,OFF,0.0,150.0,FbR_M01569522,training,Day_3,2026-04-25T182521Z,training,training_sessions,last_25
56,19358.172736,19384.787776,2.188799999999901,2,2,Success,OFF,0.0,150.0,FbR_M01569522,training,Day_3,2026-04-25T182521Z,training,training_sessions,last_25
57,19385.787776,19412.876224,3.876223999999638,2,2,Success,OFF,0.0,150.0,FbR_M01569522,training,Day_3,2026-04-25T182521Z,training,training_sessions,last_25
58,19413.876224,19427.071328,2.523328000002948,2,2,Success,OFF,0.0,150.0,FbR_M01569522,training,Day_3,2026-04-25T182521Z,training,training_sessions,last_25
59,19428.071328,19440.39552,4.345535999997082,2,2,Success,OFF,0.0,150.0,FbR_M01569522,training,Day_3,2026-04-25T182521Z,training,training_sessions,last_25
60,19441.39552,19454.506976,3.506976000000577,2,2,Success,OFF,0.0,150.0,FbR_M01569522,training,Day_3,2026-04-25T182521Z,training,training_sessions,last_25
61,19455.506976,19468.34944,2.0014400000000023,1,2,Failure,OFF,-20.0,150.0,FbR_M01569522,training,Day_3,2026-04-25T182521Z,training,training_sessions,last_25
62,19469.34944,19491.1144,3.6674239999993006,2,2,Success,OFF,0.0,150.0,FbR_M01569522,training,Day_3,2026-04-25T182521Z,training,training_sessions,last_25
63,19492.1144,19514.278432,2.2304320000002917,2,2,Success,OFF,0.0,150.0,FbR_M01569522,training,Day_3,2026-04-25T182521Z,training,training_sessions,last_25
64,19515.278432,19544.80528,3.85628799999904,2,2,Success,OFF,0.0,150.0,FbR_M01569522,training,Day_3,2026-04-25T182521Z,training,training_sessions,last_25
65,19545.80528,19556.66,5.011008000001311,-1,2,Miss,OFF,,150.0,FbR_M01569522,training,Day_3,2026-04-25T182521Z,training,training_sessions,last_25
66,19557.66,19573.22048,5.020479999999225,-1,2,Miss,OFF,,150.0,FbR_M01569522,training,Day_3,2026-04-25T182521Z,training,training_sessions,last_25
67,19574.22048,19606.174912,4.2759359999981825,2,2,Success,OFF,0.0,150.0,FbR_M01569522,training,Day_3,2026-04-25T182521Z,training,training_sessions,last_25
68,19607.174912,19675.206976,5.008992000002763,-1,2,Miss,OFF,,150.0,FbR_M01569522,training,Day_3,2026-04-25T182521Z,training,training_sessions,last_25
69,19676.206976,19708.154752,1.9057599999978265,2,2,Success,OFF,0.0,150.0,FbR_M01569522,training,Day_3,2026-04-25T182521Z,training,training_sessions,last_25
70,19709.154752,19723.1672,3.518208000001323,2,2,Success,OFF,0.0,150.0,FbR_M01569522,training,Day_3,2026-04-25T182521Z,training,training_sessions,last_25
71,19724.1672,19740.482912,3.034911999999167,2,2,Success,OFF,0.0,150.0,FbR_M01569522,training,Day_3,2026-04-25T182521Z,training,training_sessions,last_25
70,28257.812,28273.034496,2.9885119999999006,16,16,Success,OFF,0.0,150.0,FbR_M01569522,training,Day_4,2026-04-28T165257Z,training,training_sessions,last_25
71,28274.034496,28311.673504,3.4275199999974575,16,16,Success,OFF,0.0,150.0,FbR_M01569522,training,Day_4,2026-04-28T165257Z,training,training_sessions,last_25
72,28312.673504,28326.432992,4.287007999999332,16,16,Success,OFF,0.0,150.0,FbR_M01569522,training,Day_4,2026-04-28T165257Z,training,training_sessions,last_25
73,28327.432992,28340.388992,2.391007999998692,16,16,Success,OFF,0.0,150.0,FbR_M01569522,training,Day_4,2026-04-28T165257Z,training,training_sessions,last_25
74,28341.388992,28352.600992,1.255008000000089,17,16,Failure,OFF,20.0,150.0,FbR_M01569522,training,Day_4,2026-04-28T165257Z,training,training_sessions,last_25
75,28353.600992,28367.247488,2.801503999999113,16,16,Success,OFF,0.0,150.0,FbR_M01569522,training,Day_4,2026-04-28T165257Z,training,training_sessions,last_25
76,28368.247488,28378.912992,1.6660160000028554,16,16,Success,OFF,0.0,150.0,FbR_M01569522,training,Day_4,2026-04-28T165257Z,training,training_sessions,last_25
77,28379.912992,28399.913984,3.4670079999996233,16,16,Success,OFF,0.0,150.0,FbR_M01569522,training,Day_4,2026-04-28T165257Z,training,training_sessions,last_25
78,28400.913984,28411.013984,2.519007999999303,16,16,Success,OFF,0.0,150.0,FbR_M01569522,training,Day_4,2026-04-28T165257Z,training,training_sessions,last_25
79,28412.013984,28425.368992,4.423007999997935,16,16,Success,OFF,0.0,150.0,FbR_M01569522,training,Day_4,2026-04-28T165257Z,training,training_sessions,last_25
80,28426.368992,28440.366976,3.420991999999387,16,16,Success,OFF,0.0,150.0,FbR_M01569522,training,Day_4,2026-04-28T165257Z,training,training_sessions,last_25
81,28441.366976,28458.666976,4.320992000000842,16,16,Success,OFF,0.0,150.0,FbR_M01569522,training,Day_4,2026-04-28T165257Z,training,training_sessions,last_25
82,28459.666976,28469.266976,1.8209919999972044,16,16,Success,OFF,0.0,150.0,FbR_M01569522,training,Day_4,2026-04-28T165257Z,training,training_sessions,last_25
83,28470.266976,28482.490496,2.1435199999978067,16,16,Success,OFF,0.0,150.0,FbR_M01569522,training,Day_4,2026-04-28T165257Z,training,training_sessions,last_25
84,28483.490496,28493.866496,2.5695039999991423,16,16,Success,OFF,0.0,150.0,FbR_M01569522,training,Day_4,2026-04-28T165257Z,training,training_sessions,last_25
85,28494.866496,28504.745984,2.900000000001455,16,16,Success,OFF,0.0,150.0,FbR_M01569522,training,Day_4,2026-04-28T165257Z,training,training_sessions,last_25
86,28505.745984,28518.437984,2.443007999998372,16,16,Success,OFF,0.0,150.0,FbR_M01569522,training,Day_4,2026-04-28T165257Z,training,training_sessions,last_25
87,28519.437984,28550.97648,1.778496000002633,17,16,Failure,OFF,20.0,150.0,FbR_M01569522,training,Day_4,2026-04-28T165257Z,training,training_sessions,last_25
88,28551.97648,28564.053984,4.207999999998719,16,16,Success,OFF,0.0,150.0,FbR_M01569522,training,Day_4,2026-04-28T165257Z,training,training_sessions,last_25
89,28565.053984,28574.545984,2.3480000000017753,16,16,Success,OFF,0.0,150.0,FbR_M01569522,training,Day_4,2026-04-28T165257Z,training,training_sessions,last_25
90,28575.545984,28583.77248,2.32649599999786,16,16,Success,OFF,0.0,150.0,FbR_M01569522,training,Day_4,2026-04-28T165257Z,training,training_sessions,last_25
91,28584.77248,28597.196992,3.102016000000731,16,16,Success,OFF,0.0,150.0,FbR_M01569522,training,Day_4,2026-04-28T165257Z,training,training_sessions,last_25
92,28598.196992,28609.097984,2.6510080000007292,16,16,Success,OFF,0.0,150.0,FbR_M01569522,training,Day_4,2026-04-28T165257Z,training,training_sessions,last_25
93,28610.097984,28618.344992,1.6980159999984608,16,16,Success,OFF,0.0,150.0,FbR_M01569522,training,Day_4,2026-04-28T165257Z,training,training_sessions,last_25
94,28619.344992,28632.856,2.8100159999994503,16,16,Success,OFF,0.0,150.0,FbR_M01569522,training,Day_4,2026-04-28T165257Z,training,training_sessions,last_25
21,20876.590976,20895.869984,2.7899839999990945,12,12,Success,OFF,0.0,150.0,FbR_M01569522,training,Day_5,2026-04-29T155431Z,training,training_sessions,last_25
22,20896.869984,20910.412992,3.632000000001426,12,12,Success,OFF,0.0,150.0,FbR_M01569522,training,Day_5,2026-04-29T155431Z,training,training_sessions,last_25
23,20911.412992,20923.451488,3.2685119999987364,12,12,Success,OFF,0.0,150.0,FbR_M01569522,training,Day_5,2026-04-29T155431Z,training,training_sessions,last_25
24,20924.451488,20935.032,2.951999999997497,12,12,Success,OFF,0.0,150.0,FbR_M01569522,training,Day_5,2026-04-29T155431Z,training,training_sessions,last_25
25,20936.032,20961.084992,2.4049919999997655,12,12,Success,OFF,0.0,150.0,FbR_M01569522,training,Day_5,2026-04-29T155431Z,training,training_sessions,last_25
26,20962.084992,20986.658976,2.978975999998511,12,12,Success,OFF,0.0,150.0,FbR_M01569522,training,Day_5,2026-04-29T155431Z,training,training_sessions,last_25
27,20987.658976,20995.906496,1.7245120000006864,12,12,Success,OFF,0.0,150.0,FbR_M01569522,training,Day_5,2026-04-29T155431Z,training,training_sessions,last_25
28,20996.906496,21015.648992,5.01801599999817,-1,12,Miss,OFF,,150.0,FbR_M01569522,training,Day_5,2026-04-29T155431Z,training,training_sessions,last_25
29,21016.648992,21029.0,2.1199999999989814,12,12,Success,OFF,0.0,150.0,FbR_M01569522,training,Day_5,2026-04-29T155431Z,training,training_sessions,last_25
30,21030.0,21049.922976,4.244000000002416,12,12,Success,OFF,0.0,150.0,FbR_M01569522,training,Day_5,2026-04-29T155431Z,training,training_sessions,last_25
31,21050.922976,21066.445984,5.01600000000326,-1,12,Miss,OFF,,150.0,FbR_M01569522,training,Day_5,2026-04-29T155431Z,training,training_sessions,last_25
32,21067.445984,21077.21648,2.5364799999988463,12,12,Success,OFF,0.0,150.0,FbR_M01569522,training,Day_5,2026-04-29T155431Z,training,training_sessions,last_25
33,21078.21648,21095.326976,2.4469759999992675,12,12,Success,OFF,0.0,150.0,FbR_M01569522,training,Day_5,2026-04-29T155431Z,training,training_sessions,last_25
34,21096.326976,21107.482976,2.8529920000000857,12,12,Success,OFF,0.0,150.0,FbR_M01569522,training,Day_5,2026-04-29T155431Z,training,training_sessions,last_25
35,21108.482976,21119.439488,1.9594880000004196,12,12,Success,OFF,0.0,150.0,FbR_M01569522,training,Day_5,2026-04-29T155431Z,training,training_sessions,last_25
36,21120.439488,21137.304992,2.975008000001253,12,12,Success,OFF,0.0,150.0,FbR_M01569522,training,Day_5,2026-04-29T155431Z,training,training_sessions,last_25
37,21138.304992,21153.272992,2.343007999999827,12,12,Success,OFF,0.0,150.0,FbR_M01569522,training,Day_5,2026-04-29T155431Z,training,training_sessions,last_25
38,21154.272992,21173.697984,5.0179839999982505,-1,12,Miss,OFF,,150.0,FbR_M01569522,training,Day_5,2026-04-29T155431Z,training,training_sessions,last_25
39,21174.697984,21186.12,2.687999999998283,12,12,Success,OFF,0.0,150.0,FbR_M01569522,training,Day_5,2026-04-29T155431Z,training,training_sessions,last_25
40,21187.12,21197.665984,3.2369919999982812,12,12,Success,OFF,0.0,150.0,FbR_M01569522,training,Day_5,2026-04-29T155431Z,training,training_sessions,last_25
41,21198.665984,21218.600992,5.020000000000437,-1,12,Miss,OFF,,150.0,FbR_M01569522,training,Day_5,2026-04-29T155431Z,training,training_sessions,last_25
42,21219.600992,21233.157504,3.378527999997459,12,12,Success,OFF,0.0,150.0,FbR_M01569522,training,Day_5,2026-04-29T155431Z,training,training_sessions,last_25
43,21234.157504,21252.621984,3.5889920000008715,12,12,Success,OFF,0.0,150.0,FbR_M01569522,training,Day_5,2026-04-29T155431Z,training,training_sessions,last_25
44,21253.621984,21261.516,2.037024000001111,12,12,Success,OFF,0.0,150.0,FbR_M01569522,training,Day_5,2026-04-29T155431Z,training,training_sessions,last_25
45,21262.516,21280.872,2.8900160000011965,12,12,Success,OFF,0.0,150.0,FbR_M01569522,training,Day_5,2026-04-29T155431Z,training,training_sessions,last_25
50,23768.390976,23785.346496,3.495519999996759,14,14,Success,OFF,0.0,150.0,FLR_M01569521,training,Day_1,2026-04-23T160907Z,training,training_sessions,last_25
51,23786.346496,23818.806976,1.9549760000008973,14,14,Success,OFF,0.0,150.0,FLR_M01569521,training,Day_1,2026-04-23T160907Z,training,training_sessions,last_25
52,23819.806976,23969.92,5.021023999997851,-1,14,Miss,OFF,,150.0,FLR_M01569521,training,Day_1,2026-04-23T160907Z,training,training_sessions,last_25
53,23970.92,24008.96848,5.018496000000596,-1,14,Miss,OFF,,150.0,FLR_M01569521,training,Day_1,2026-04-23T160907Z,training,training_sessions,last_25
54,24009.96848,24031.766496,5.017503999999462,-1,14,Miss,OFF,,150.0,FLR_M01569521,training,Day_1,2026-04-23T160907Z,training,training_sessions,last_25
55,24032.766496,24054.372,5.022015999998985,-1,14,Miss,OFF,,150.0,FLR_M01569521,training,Day_1,2026-04-23T160907Z,training,training_sessions,last_25
56,24055.372,24097.956,3.4550079999971786,4,14,Failure,OFF,160.0,150.0,FLR_M01569521,training,Day_1,2026-04-23T160907Z,training,training_sessions,last_25
57,24098.956,24110.716992,5.018016000001808,-1,14,Miss,OFF,,150.0,FLR_M01569521,training,Day_1,2026-04-23T160907Z,training,training_sessions,last_25
58,24111.716992,24121.815488,5.014495999999781,-1,14,Miss,OFF,,150.0,FLR_M01569521,training,Day_1,2026-04-23T160907Z,training,training_sessions,last_25
59,24122.815488,24174.361984,3.9110079999991285,14,14,Success,OFF,0.0,150.0,FLR_M01569521,training,Day_1,2026-04-23T160907Z,training,training_sessions,last_25
60,24175.361984,24190.376992,4.5260159999997995,14,14,Success,OFF,0.0,150.0,FLR_M01569521,training,Day_1,2026-04-23T160907Z,training,training_sessions,last_25
61,24191.376992,24210.460992,2.360000000000582,14,14,Success,OFF,0.0,150.0,FLR_M01569521,training,Day_1,2026-04-23T160907Z,training,training_sessions,last_25
62,24211.460992,24221.714976,4.713983999998163,14,14,Success,OFF,0.0,150.0,FLR_M01569521,training,Day_1,2026-04-23T160907Z,training,training_sessions,last_25
63,24222.714976,24232.312,3.010016000000178,14,14,Success,OFF,0.0,150.0,FLR_M01569521,training,Day_1,2026-04-23T160907Z,training,training_sessions,last_25
64,24233.312,24244.766976,5.0179839999982505,-1,14,Miss,OFF,,150.0,FLR_M01569521,training,Day_1,2026-04-23T160907Z,training,training_sessions,last_25
65,24245.766976,24267.919488,5.019487999998091,-1,14,Miss,OFF,,150.0,FLR_M01569521,training,Day_1,2026-04-23T160907Z,training,training_sessions,last_25
66,24268.919488,24289.32,5.020000000000437,-1,14,Miss,OFF,,150.0,FLR_M01569521,training,Day_1,2026-04-23T160907Z,training,training_sessions,last_25
67,24290.32,24297.870496,2.4715199999991455,14,14,Success,OFF,0.0,150.0,FLR_M01569521,training,Day_1,2026-04-23T160907Z,training,training_sessions,last_25
68,24298.870496,24317.148992,2.8500160000003234,14,14,Success,OFF,0.0,150.0,FLR_M01569521,training,Day_1,2026-04-23T160907Z,training,training_sessions,last_25
69,24318.148992,24337.269984,5.020000000000437,-1,14,Miss,OFF,,150.0,FLR_M01569521,training,Day_1,2026-04-23T160907Z,training,training_sessions,last_25
70,24338.269984,24369.387488,1.6365120000009483,4,14,Failure,OFF,160.0,150.0,FLR_M01569521,training,Day_1,2026-04-23T160907Z,training,training_sessions,last_25
71,24370.387488,24386.676,4.177024000000529,7,14,Failure,OFF,-140.0,150.0,FLR_M01569521,training,Day_1,2026-04-23T160907Z,training,training_sessions,last_25
72,24387.676,24399.009504,1.8605120000029274,4,14,Failure,OFF,160.0,150.0,FLR_M01569521,training,Day_1,2026-04-23T160907Z,training,training_sessions,last_25
73,24400.009504,24452.617504,5.018528000000515,-1,14,Miss,OFF,,150.0,FLR_M01569521,training,Day_1,2026-04-23T160907Z,training,training_sessions,last_25
74,24453.617504,24467.562976,5.013984000001074,-1,14,Miss,OFF,,150.0,FLR_M01569521,training,Day_1,2026-04-23T160907Z,training,training_sessions,last_25
49,21954.053504,21966.459488,4.322496000000683,8,8,Success,OFF,0.0,150.0,FLR_M01569521,training,Day_2,2026-04-25T190915Z,training,training_sessions,last_25
50,21967.459488,21977.034976,2.44800000000032,8,8,Success,OFF,0.0,150.0,FLR_M01569521,training,Day_2,2026-04-25T190915Z,training,training_sessions,last_25
51,21978.034976,21996.720992,3.383007999997062,8,8,Success,OFF,0.0,150.0,FLR_M01569521,training,Day_2,2026-04-25T190915Z,training,training_sessions,last_25
52,21997.720992,22009.837984,3.7499840000018594,8,8,Success,OFF,0.0,150.0,FLR_M01569521,training,Day_2,2026-04-25T190915Z,training,training_sessions,last_25
53,22010.837984,22104.901984,3.0150079999984882,8,8,Success,OFF,0.0,150.0,FLR_M01569521,training,Day_2,2026-04-25T190915Z,training,training_sessions,last_25
54,22105.901984,22121.656992,5.020000000000437,-1,8,Miss,OFF,,150.0,FLR_M01569521,training,Day_2,2026-04-25T190915Z,training,training_sessions,last_25
55,22122.656992,22135.777504,4.189504000001762,8,8,Success,OFF,0.0,150.0,FLR_M01569521,training,Day_2,2026-04-25T190915Z,training,training_sessions,last_25
56,22136.777504,22188.196,5.007008000000496,-1,8,Miss,OFF,,150.0,FLR_M01569521,training,Day_2,2026-04-25T190915Z,training,training_sessions,last_25
57,22189.196,22245.045984,2.708991999999853,8,8,Success,OFF,0.0,150.0,FLR_M01569521,training,Day_2,2026-04-25T190915Z,training,training_sessions,last_25
58,22246.045984,22256.485984,3.299007999998139,8,8,Success,OFF,0.0,150.0,FLR_M01569521,training,Day_2,2026-04-25T190915Z,training,training_sessions,last_25
59,22257.485984,22279.463488,3.876512000002549,8,8,Success,OFF,0.0,150.0,FLR_M01569521,training,Day_2,2026-04-25T190915Z,training,training_sessions,last_25
60,22280.463488,22288.962976,2.775999999998021,8,8,Success,OFF,0.0,150.0,FLR_M01569521,training,Day_2,2026-04-25T190915Z,training,training_sessions,last_25
61,22289.962976,22324.754496,3.3144960000026913,8,8,Success,OFF,0.0,150.0,FLR_M01569521,training,Day_2,2026-04-25T190915Z,training,training_sessions,last_25
62,22325.754496,22350.662496,4.425504000002547,8,8,Success,OFF,0.0,150.0,FLR_M01569521,training,Day_2,2026-04-25T190915Z,training,training_sessions,last_25
63,22351.662496,22364.009984,3.8729920000005222,8,8,Success,OFF,0.0,150.0,FLR_M01569521,training,Day_2,2026-04-25T190915Z,training,training_sessions,last_25
64,22365.009984,22385.585984,2.0979839999999967,8,8,Success,OFF,0.0,150.0,FLR_M01569521,training,Day_2,2026-04-25T190915Z,training,training_sessions,last_25
65,22386.585984,22402.50848,5.020479999999225,-1,8,Miss,OFF,,150.0,FLR_M01569521,training,Day_2,2026-04-25T190915Z,training,training_sessions,last_25
66,22403.50848,22412.623488,3.1365120000009483,8,8,Success,OFF,0.0,150.0,FLR_M01569521,training,Day_2,2026-04-25T190915Z,training,training_sessions,last_25
67,22413.623488,22425.972,3.6330240000024787,8,8,Success,OFF,0.0,150.0,FLR_M01569521,training,Day_2,2026-04-25T190915Z,training,training_sessions,last_25
68,22426.972,22443.958976,5.021984000002703,-1,8,Miss,OFF,,150.0,FLR_M01569521,training,Day_2,2026-04-25T190915Z,training,training_sessions,last_25
